image_path,label,brightness
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0740.jpg,glioma,25.601184844970703
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0741.jpg,glioma,34.753387451171875
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0742.jpg,glioma,31.79876708984375
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0743.jpg,glioma,35.72189712524414
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0744.jpg,glioma,34.96563720703125
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0745.jpg,glioma,34.69865798950195
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0746.jpg,glioma,29.83434295654297
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0747.jpg,glioma,32.24102783203125
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0748.jpg,glioma,27.55248260498047
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0749.jpg,glioma,40.343505859375
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0750.jpg,glioma,34.34640121459961
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0751.jpg,glioma,40.88389205932617
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0752.jpg,glioma,23.376739501953125
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0753.jpg,glioma,23.26443099975586
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0754.jpg,glioma,24.897987365722656
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0755.jpg,glioma,25.785762786865234
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0756.jpg,glioma,26.802471160888672
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0757.jpg,glioma,36.281944274902344
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0758.jpg,glioma,34.28837203979492
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0759.jpg,glioma,36.835243225097656
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0760.jpg,glioma,35.80085372924805
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0761.jpg,glioma,39.53651809692383
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0762.jpg,glioma,34.65483474731445
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0763.jpg,glioma,35.00191879272461
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0764.jpg,glioma,32.80080032348633
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0765.jpg,glioma,29.71780776977539
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0766.jpg,glioma,35.011470794677734
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0767.jpg,glioma,37.70658493041992
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0768.jpg,glioma,42.91681671142578
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0769.jpg,glioma,39.297176361083984
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0770.jpg,glioma,33.15178298950195
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0771.jpg,glioma,25.578433990478516
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0772.jpg,glioma,21.688751220703125
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0773.jpg,glioma,25.565914154052734
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0774.jpg,glioma,31.394672393798828
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0775.jpg,glioma,30.608192443847656
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0776.jpg,glioma,39.027469635009766
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0777.jpg,glioma,24.466659545898438
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0778.jpg,glioma,31.68054962158203
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0779.jpg,glioma,39.00345230102539
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0780.jpg,glioma,38.863136291503906
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0781.jpg,glioma,17.488895416259766
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0782.jpg,glioma,22.667816162109375
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0783.jpg,glioma,21.356281280517578
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0784.jpg,glioma,24.916454315185547
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0785.jpg,glioma,27.832523345947266
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0786.jpg,glioma,20.944175720214844
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0787.jpg,glioma,27.139171600341797
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0788.jpg,glioma,23.423019409179688
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0789.jpg,glioma,30.170867919921875
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0790.jpg,glioma,32.71480178833008
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0791.jpg,glioma,25.955291748046875
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0792.jpg,glioma,32.28117370605469
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0793.jpg,glioma,26.980297088623047
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0794.jpg,glioma,34.07444763183594
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0795.jpg,glioma,21.57522201538086
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0796.jpg,glioma,24.874618530273438
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0797.jpg,glioma,31.66094970703125
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0798.jpg,glioma,33.1136360168457
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0799.jpg,glioma,28.74657440185547
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0800.jpg,glioma,31.94680404663086
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0801.jpg,glioma,31.0223388671875
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0802.jpg,glioma,23.26020050048828
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0803.jpg,glioma,29.447681427001953
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0804.jpg,glioma,28.770278930664062
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0805.jpg,glioma,30.920207977294922
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0806.jpg,glioma,32.7430305480957
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0807.jpg,glioma,38.433074951171875
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0808.jpg,glioma,39.21263122558594
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0809.jpg,glioma,37.41328048706055
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0810.jpg,glioma,29.892772674560547
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0811.jpg,glioma,27.42691421508789
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0812.jpg,glioma,28.09121322631836
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0813.jpg,glioma,38.81531524658203
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0814.jpg,glioma,33.09900665283203
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0815.jpg,glioma,32.00236511230469
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0816.jpg,glioma,25.148326873779297
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0817.jpg,glioma,33.877803802490234
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0818.jpg,glioma,30.823097229003906
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0819.jpg,glioma,34.47501754760742
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0820.jpg,glioma,33.94112777709961
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0821.jpg,glioma,38.88137435913086
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0822.jpg,glioma,35.039093017578125
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0823.jpg,glioma,34.61920166015625
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0824.jpg,glioma,37.495933532714844
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0825.jpg,glioma,39.17597579956055
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0826.jpg,glioma,39.53306579589844
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0827.jpg,glioma,31.10092544555664
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0828.jpg,glioma,29.153797149658203
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0829.jpg,glioma,16.50362777709961
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0830.jpg,glioma,20.049392700195312
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0831.jpg,glioma,17.739036560058594
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0832.jpg,glioma,16.053749084472656
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0833.jpg,glioma,34.67824935913086
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0834.jpg,glioma,37.59725570678711
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0835.jpg,glioma,30.83615493774414
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0836.jpg,glioma,37.011104583740234
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0837.jpg,glioma,34.79170608520508
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0838.jpg,glioma,34.427581787109375
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0839.jpg,glioma,30.68313980102539
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0840.jpg,glioma,32.78829574584961
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0841.jpg,glioma,35.42382049560547
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0842.jpg,glioma,36.2855224609375
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0843.jpg,glioma,36.41560745239258
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0844.jpg,glioma,34.25091552734375
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0845.jpg,glioma,31.835376739501953
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0846.jpg,glioma,29.2503662109375
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0847.jpg,glioma,36.86675262451172
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0848.jpg,glioma,33.88740158081055
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0849.jpg,glioma,29.921810150146484
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0850.jpg,glioma,28.470924377441406
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0851.jpg,glioma,32.555152893066406
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0852.jpg,glioma,29.33484649658203
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0853.jpg,glioma,30.742271423339844
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0854.jpg,glioma,31.682090759277344
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0855.jpg,glioma,32.41544723510742
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0856.jpg,glioma,35.95979690551758
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0857.jpg,glioma,37.70942687988281
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0858.jpg,glioma,35.15355682373047
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0859.jpg,glioma,38.98541259765625
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0860.jpg,glioma,35.581077575683594
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0861.jpg,glioma,40.880496978759766
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0862.jpg,glioma,41.44207763671875
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0863.jpg,glioma,41.865413665771484
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0864.jpg,glioma,39.81894302368164
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0865.jpg,glioma,32.332435607910156
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0866.jpg,glioma,35.136287689208984
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0867.jpg,glioma,31.150421142578125
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0868.jpg,glioma,31.571025848388672
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0869.jpg,glioma,40.75725555419922
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0870.jpg,glioma,44.903038024902344
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0871.jpg,glioma,48.00122833251953
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0872.jpg,glioma,48.228450775146484
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0873.jpg,glioma,41.4914665222168
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0874.jpg,glioma,41.25114822387695
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0875.jpg,glioma,38.43695068359375
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0876.jpg,glioma,41.2053108215332
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0877.jpg,glioma,42.5422248840332
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0878.jpg,glioma,33.77712631225586
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0879.jpg,glioma,33.17903518676758
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0880.jpg,glioma,26.54207992553711
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0881.jpg,glioma,38.013580322265625
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0882.jpg,glioma,38.80848693847656
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0883.jpg,glioma,37.508018493652344
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0884.jpg,glioma,41.412193298339844
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0885.jpg,glioma,38.414249420166016
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0886.jpg,glioma,42.285518646240234
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0887.jpg,glioma,43.86486053466797
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0888.jpg,glioma,46.209877014160156
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0889.jpg,glioma,33.91764450073242
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0890.jpg,glioma,47.34566116333008
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0891.jpg,glioma,46.64114761352539
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0892.jpg,glioma,32.830543518066406
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0893.jpg,glioma,43.589290618896484
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0894.jpg,glioma,43.79645919799805
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0895.jpg,glioma,42.985355377197266
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0896.jpg,glioma,39.20658493041992
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0897.jpg,glioma,43.37118148803711
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0898.jpg,glioma,35.91092300415039
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0899.jpg,glioma,39.22146987915039
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0900.jpg,glioma,38.32501220703125
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0901.jpg,glioma,45.40079116821289
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0902.jpg,glioma,48.70262908935547
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0903.jpg,glioma,42.65041732788086
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0904.jpg,glioma,48.25825881958008
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0905.jpg,glioma,45.90467834472656
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0906.jpg,glioma,25.500415802001953
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0907.jpg,glioma,31.980430603027344
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0908.jpg,glioma,48.25867462158203
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0909.jpg,glioma,35.68408203125
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0910.jpg,glioma,41.485416412353516
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0911.jpg,glioma,42.07949447631836
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0912.jpg,glioma,48.107669830322266
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0913.jpg,glioma,34.350528717041016
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0914.jpg,glioma,43.07316207885742
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0915.jpg,glioma,45.02702713012695
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0916.jpg,glioma,42.12286376953125
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0917.jpg,glioma,46.00202178955078
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0918.jpg,glioma,43.85125732421875
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0919.jpg,glioma,45.99895477294922
C:\Users\itxab\Downloads\AI\Brain_Tumor_Detection_Using_Deep_Learning\data\raw\glioma\Tr-gl_0920.jpg,glioma,40.63274383544922
